Cod_Matricula;Descricao_Curso;Modalidade;Instituicao;Ultimo_Periodo_Letivo;Idade;Sexo;Situacao_Matricula;Forma_Ingresso;Semestre_Letivo_Inicial;Tempo;Cor;CR;Fez_Estágio
13681;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;40;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13682;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;50;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15162;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;51;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13683;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;41;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15163;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;42;M;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13684;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;29;M;Evadido;Ampla Concorrência;2023/2;0,5;NEG;;Não
13685;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;38;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
15313;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;44;M;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
15683;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/2;44;M;Evadido;Ampla Concorrência;2024/2;0,5;PAR;;Não
13686;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;43;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
13687;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;43;M;Concluído;Ampla Concorrência;2023/2;0,5;NEG;;Não
13688;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;53;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15165;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;54;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13689;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;52;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13690;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;21;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13691;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;32;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15166;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;33;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13692;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;42;M;Evadido;Ampla Concorrência;2023/2;0,5;NEG;;Não
13382;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;42;M;Evadido;Ampla Concorrência;2023/2;0,5;NEG;;Não
15167;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;43;M;Evadido;Ampla Concorrência;2024/1;0,5;NEG;;Não
13693;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;38;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15168;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;39;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13694;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;34;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15169;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;35;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13695;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;35;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13383;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;35;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13696;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;31;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13288;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;17;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13697;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;27;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13698;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;32;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15170;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;33;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
12963;Técnico em Informática;Concomitante;Campus Cachoeiro de Itapemirim;2024/1;22;M;Evadido;Ampla Concorrência;2023/2;1;PAR;;Não
13699;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;31;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15171;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;32;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13700;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;23;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15172;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;24;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13701;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;29;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
15173;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;33;M;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13702;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;32;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
13703;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;33;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15174;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;34;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13704;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;21;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13705;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;36;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
15175;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;40;F;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13706;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;39;F;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
13707;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;36;F;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13708;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;38;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13709;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;38;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15176;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;39;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13710;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;39;M;Concluído;Ampla Concorrência;2023/2;0,5;NEG;;Não
15177;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;40;M;Concluído;Ampla Concorrência;2024/1;0,5;NEG;;Não
13711;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;30;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
15178;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;29;M;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13712;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;28;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
13713;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;37;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15179;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;38;M;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
15730;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/2;38;M;Evadido;Ampla Concorrência;2024/2;0,5;PAR;;Não
13714;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;50;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15180;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;51;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13272;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;17;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13715;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;21;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13716;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;31;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13717;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;34;F;Evadido;Ampla Concorrência;2023/2;0,5;NEG;;Não
13718;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;31;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
15181;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;32;F;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
15675;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/2;32;F;Evadido;Ampla Concorrência;2024/2;0,5;PAR;;Não
15182;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;25;M;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
13719;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;24;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
13720;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;45;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15183;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;46;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13721;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;59;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13384;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;59;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
15184;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;60;M;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
15653;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/2;60;M;Evadido;Ampla Concorrência;2024/2;0,5;PAR;;Não
13722;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;34;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13723;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;34;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15185;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;35;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13724;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;27;F;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15186;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;28;F;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13725;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;31;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15187;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;32;M;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13726;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;25;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
15188;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;19;M;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
13727;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;18;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
13728;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;24;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15189;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;25;M;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13729;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;22;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13730;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;21;M;Concluído;Ampla Concorrência;2023/2;0,5;NEG;;Não
15190;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;22;M;Concluído;Ampla Concorrência;2024/1;0,5;NEG;;Não
13731;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;28;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13356;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;28;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
15191;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;29;M;Evadido;Ampla Concorrência;2024/1;0,5;BRA;;Não
13732;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;23;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15192;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;24;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13733;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;39;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
15193;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;40;M;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
13734;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;20;M;Evadido;Ampla Concorrência;2023/2;0,5;NEG;;Não
13735;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;26;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15194;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;27;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13736;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;26;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15195;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;27;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13737;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;23;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15196;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;24;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13738;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;24;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13739;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;19;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13740;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;26;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13741;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;39;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15197;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;40;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13742;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;19;M;Evadido;Ampla Concorrência;2023/2;0,5;NEG;;Não
15198;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;20;M;Evadido;Ampla Concorrência;2024/1;0,5;NEG;;Não
13743;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;19;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15199;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;20;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13744;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;18;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13745;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;24;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13746;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;18;M;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13747;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;20;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13748;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;25;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13749;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;21;M;Concluído;Ampla Concorrência;2023/2;0,5;BRA;;Não
15200;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;22;M;Concluído;Ampla Concorrência;2024/1;0,5;BRA;;Não
13750;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;21;M;Concluído;Ampla Concorrência;2023/2;0,5;PAR;;Não
15201;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;22;M;Concluído;Ampla Concorrência;2024/1;0,5;PAR;;Não
13751;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;24;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13752;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;27;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13386;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;27;M;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
15711;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/2;27;F;Concluído;Ampla Concorrência;2024/2;0,5;PAR;;Não
13753;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;26;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13387;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;26;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
15202;Programação com JavaScript e Node.js;FIC;Campus Cachoeiro de Itapemirim;2024/1;27;F;Evadido;Ampla Concorrência;2024/1;0,5;PAR;;Não
13754;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;20;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
13755;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;27;F;Evadido;Ampla Concorrência;2023/2;0,5;BRA;;Não
13756;Introdução à Programação com HTML5, CSS e JavaScript;FIC;Campus Cachoeiro de Itapemirim;2023/2;35;F;Evadido;Ampla Concorrência;2023/2;0,5;PAR;;Não
