Cod_Matricula;Situacao_Matricula;Forma_Ingresso;Semestre_Letivo_Inicial;Desc_Curso;Modalidade;Instituicao;Desc_Disciplina;Quantidade_Reprovacoes
7394;Evadido;Ampla Concorrência;2019/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
7394;Evadido;Ampla Concorrência;2019/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
7394;Evadido;Ampla Concorrência;2019/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Fundamentos matemáticos computacionais;1
7394;Evadido;Ampla Concorrência;2019/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Programação I;1
7394;Evadido;Ampla Concorrência;2019/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Redes de computadores;1
7394;Evadido;Ampla Concorrência;2019/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Modelagem de dados;1
5499;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5499;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
5499;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Elementos de máquinas e resistência de materiais;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Física;2
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;História;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Informática;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Fundamentos da computação;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Fundamentos matemáticos computacionais;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Montagem e manutenção de sistemas computacionais;1
5580;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química 2;1
5504;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Elementos de máquinas e resistência de materiais;1
5513;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5513;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Elementos de máquinas e resistência de materiais;1
5513;Concluído;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
5584;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática 2;1
5584;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Programação I;1
5584;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5586;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5586;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática 2;1
5586;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5595;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Programação I;1
5518;Concluído;Ação Afirmativa;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;1
7891;Concluído;Ampla Concorrência;2020/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Física;1
7891;Concluído;Ampla Concorrência;2020/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
5596;Concluído;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Programação I;1
7289;Concluído;Ampla Concorrência;2019/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Eletricidade;1
7292;Concluído;Ampla Concorrência;2019/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
7292;Concluído;Ampla Concorrência;2019/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;História;1
7292;Concluído;Ampla Concorrência;2019/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
7292;Concluído;Ampla Concorrência;2019/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;CAD - Desenho por computador;1
11754;Evadido;Ampla Concorrência;2023/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;História;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Física;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia 2;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;História;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Geografia;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Educação física;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Artes;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Eletricidade;1
8161;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Elementos de máquinas e resistência de materiais;1
9982;Evadido;Ampla Concorrência;2022/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
9982;Evadido;Ampla Concorrência;2022/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
6734;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Análise e projeto de sistemas;1
6660;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Eletricidade;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Biologia;2
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática 2;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Física 2;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química 2;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Biologia 2;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;História;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Geografia;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Fundamentos matemáticos computacionais;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Programação I;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Redes de computadores;1
6730;Evadido;Ampla Concorrência;2018/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Modelagem de dados;1
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Física;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;História;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Geografia;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Inglês;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Informática;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Desenho técnico;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Metrologia;2
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
6664;Evadido;Ampla Concorrência;2018/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
8139;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Física;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;História;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Geografia;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Informática;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Desenho técnico;1
8128;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Metrologia;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Física;2
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Elementos de máquinas e resistência de materiais;2
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Física;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Geografia;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Tecnologia de materiais;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Eletrônica: analógica e digital;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Máquinas elétricas;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;CAD - Desenho por computador;1
8129;Evadido;Ampla Concorrência;2021/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Educação física;1
7915;Evadido;Ampla Concorrência;2020/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Fundamentos da computação;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Física;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Química;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Biologia;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;História;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Geografia;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Segurança, meio ambiente e saúde;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Informática;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Desenho técnico;1
5506;Evadido;Ampla Concorrência;2017/1;Técnico em Eletromecânica;Integrado;Campus Cachoeiro de Itapemirim;Metrologia;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Língua portuguesa e literatura brasileira;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Matemática 2;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Física 2;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Química 2;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Biologia 2;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;História;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Geografia;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Filosofia / sociologia;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Inglês;1
5577;Evadido;Ampla Concorrência;2017/1;Técnico em Informática;Integrado;Campus Cachoeiro de Itapemirim;Fundamentos matemáticos computacionais;1
