Ano;Instituição;Estrutura com Matrícula;Modalidade de Ensino;Tipo de Curso;Tipo de Oferta;Nome do Curso;Turno do Curso;Situação;Fluxo Escolar;FluxoRetido;Matrículas
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Retido;42
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Desligada;Em fluxo;27
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Concluída;Em fluxo;12
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Em fluxo;63
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Retido;39
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Desligada;Em fluxo;31
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Concluída;Em fluxo;13
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Integralizada;Em fluxo;8
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Em fluxo;55
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Retido;42
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Desligada;Em fluxo;38
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Concluintes;Concluída;Em fluxo;28
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Em curso;Em curso;Em fluxo;40
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Em curso;Em curso;Retido;5
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Desligada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Concluintes;Concluída;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Em curso;Em curso;Em fluxo;76
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Em curso;Em curso;Retido;3
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Desligada;Em fluxo;4
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Transf. externa;Em fluxo;2
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Concluintes;Concluída;Em fluxo;1
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Em curso;Em curso;Em fluxo;34
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Em curso;Em curso;Retido;1
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Desligada;Em fluxo;2
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Transf. externa;Em fluxo;2
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Concluintes;Concluída;Em fluxo;28
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Em curso;Em curso;Em fluxo;75
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Em curso;Em curso;Retido;11
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Desligada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Transf. externa;Em fluxo;3
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Concluintes;Concluída;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Em curso;Em curso;Em fluxo;104
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Em curso;Em curso;Retido;43
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Desligada;Em fluxo;13
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Concluintes;Concluída;Em fluxo;10
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Em curso;Em curso;Em fluxo;103
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Em curso;Em curso;Retido;33
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Desligada;Em fluxo;6
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Transf. externa;Em fluxo;2
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Concluintes;Concluída;Em fluxo;3
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Em curso;Em curso;Em fluxo;101
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Em curso;Em curso;Retido;45
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Desligada;Em fluxo;10
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Transf. externa;Em fluxo;2
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Concluintes;Concluída;Em fluxo;5
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Em curso;Em curso;Em fluxo;93
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Em curso;Em curso;Retido;30
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Desligada;Em fluxo;17
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Noturno;Concluintes;Concluída;Em fluxo;20
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Noturno;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Noturno;Em curso;Em curso;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Noturno;Em curso;Em curso;Retido;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Noturno;Evadidos;Desligada;Em fluxo;6
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Noturno;Evadidos;Transf. externa;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Concluintes;Concluída;Em fluxo;17
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Concluintes;Integralizada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Em curso;Em curso;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Em curso;Em curso;Retido;2
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Desligada;Em fluxo;
2020;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Transf. externa;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Concluintes;Concluída;Em fluxo;4
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Concluintes;Integralizada;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Em curso;Em curso;Em fluxo;323
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Em curso;Em curso;Retido;15
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Evadidos;Desligada;Em fluxo;102
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Licenciatura;Não se aplica;Licenciatura em Informática;Não se aplica;Evadidos;Transf. externa;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Não se aplica;Concluintes;Concluída;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Não se aplica;Concluintes;Integralizada;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Não se aplica;Em curso;Em curso;Em fluxo;39
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Não se aplica;Em curso;Em curso;Retido;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Não se aplica;Evadidos;Desligada;Em fluxo;1
2019;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Não se aplica;Evadidos;Transf. externa;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Concluintes;Concluída;Em fluxo;29
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Concluintes;Integralizada;Em fluxo;21
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Em fluxo;85
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Retido;27
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Desligada;Em fluxo;30
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Transf. externa;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Concluída;Em fluxo;15
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Integralizada;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Em fluxo;78
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Retido;30
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Desligada;Em fluxo;33
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Transf. externa;Em fluxo;1
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Concluída;Em fluxo;24
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Integralizada;Em fluxo;
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Em fluxo;93
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Retido;44
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Desligada;Em fluxo;22
2019;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Transf. externa;Em fluxo;
